user_id,birthdate,age_end_july_2023,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,mths_as_customer,avg_session_duration_seconds,sum_session_duration_seconds,trips_booked,total_sessions,total_page_clicks,avg_days_booking_to_flight,total_cancellations,total_flights_with_discount,avg_flight_discount_amount,sum_flight_discount_amount,discount_flight_proportion,sum_flights_cost,avg_flights_cost,sum_departure_flights,sum_return_flights,total_flights_transactions,ADS_flights,ADS_per_km,sum_distance_km,avg_distance_km,avg_seats_booked,sum_seats_booked,avg_checked_bags,sum_checked_bags,total_hotels_with_discount,avg_hotel_discount_amount,sum_hotel_discount_amount,discount_hotel_proportion,sum_hotel_cost_per_room_per_night,avg_hotel_cost_per_room_per_night,sum_hotel_cost_total,avg_hotel_cost_total,total_hotel_transactions,ADS_hotels,avg_nights_booked,sum_nights_booked,avg_rooms_booked,sum_rooms_booked,scaled_ADS
529229,1995-11-15,27.0,F,0,0,usa,tucson,DMA,32.166,-110.883,2023-01-14,6.0,75.11111111111111,676.0,2,9,90,8.0,0,0,0.0,0.0,0.0,1402.52,701.26,2,2,4,0.0,0.0,5937.74,2968.87,1.5,3.0,0.0,0.0,0,0.0,0.0,0.0,451.0,225.5,3286.0,1643.0,2,0.0,5.5,11.0,1.5,3.0,0.0
529231,2001-07-03,22.0,F,0,0,usa,newark,EWR,40.692,-74.169,2023-01-14,6.0,83.33333333333333,750.0,2,9,102,8.0,0,0,0.0,0.0,0.0,679.34,679.34,1,1,2,0.0,0.0,3736.48,3736.48,1.0,1.0,1.0,1.0,1,0.15,0.15,0.5,178.0,89.0,4014.0,2007.0,2,18.0,17.5,35.0,1.0,2.0,0.0
529237,1979-09-04,43.0,F,1,1,usa,colorado springs,COS,38.806,-104.7,2023-01-14,6.0,66.875,535.0,2,8,72,5.0,0,0,0.0,0.0,0.0,454.19,454.19,1,1,2,0.0,0.0,2687.08,2687.08,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,313.0,156.5,1970.0,985.0,2,0.0,6.0,12.0,1.0,2.0,0.0
529249,1973-02-11,50.0,F,1,0,usa,dallas,DAL,32.847,-96.852,2023-01-14,6.0,104.375,835.0,3,8,112,7.0,0,1,0.1,0.1,0.167,1563.49,521.16,3,3,6,82.13,0.0115,7131.66,2377.22,1.3333333333333333,4.0,0.33,1.0,0,0.0,0.0,0.0,147.0,73.5,508.0,254.0,2,0.0,2.5,5.0,1.5,3.0,0.03202523649465401
529284,1998-12-18,24.0,F,0,0,canada,ottawa,YOW,45.323,-75.669,2023-01-14,6.0,116.625,933.0,0,8,126,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
529309,1982-09-02,40.0,F,0,0,usa,san antonio,SKF,29.384,-98.581,2023-01-14,6.0,189.75,1518.0,5,8,205,9.25,0,1,0.1,0.1,0.125,1669.5,417.38,4,4,8,0.0,0.0,9852.13,2463.03,1.0,4.0,0.5,2.0,0,0.0,0.0,0.0,689.0,137.8,4716.0,943.2,5,0.0,3.8,19.0,1.2,6.0,0.0
529332,1991-04-18,32.0,F,0,0,usa,los angeles,LAX,33.942,-118.408,2023-01-14,6.0,149.88888888888889,1349.0,3,9,181,8.33,0,0,0.0,0.0,0.0,1982.64,660.88,3,3,6,0.0,0.0,11776.27,3925.42,1.0,3.0,0.33,1.0,0,0.0,0.0,0.0,305.0,101.67,1429.0,476.33,3,0.0,4.333333333333333,13.0,1.0,3.0,0.0
529338,1983-03-19,40.0,O,0,0,usa,new york,LGA,40.777,-73.872,2023-01-14,6.0,174.875,1399.0,5,8,188,8.4,0,0,0.0,0.0,0.0,3129.0499999999997,625.81,5,5,10,0.0,0.0,11551.46,2310.29,1.4,7.0,0.6,3.0,1,0.15,0.15,0.2,1072.0,214.4,3760.0,752.0,5,39.15,2.0,10.0,1.4,7.0,0.0
529362,1986-06-12,37.0,F,0,0,usa,san antonio,SAT,29.534,-98.47,2023-01-14,6.0,132.57142857142858,928.0,4,7,125,6.25,1,1,0.05,0.05,0.125,1275.72,318.93,4,4,8,23.57,0.0031,7523.84,1880.96,1.0,4.0,0.0,0.0,0,0.0,0.0,0.0,687.0,171.75,1426.0,356.5,4,0.0,2.5,10.0,1.0,4.0,0.009190732061110376
529406,1984-01-03,39.0,F,0,0,usa,new york,LGA,40.777,-73.872,2023-01-14,6.0,110.66666666666669,996.0,4,9,134,7.5,0,0,0.0,0.0,0.0,1057.08,264.27,4,3,7,0.0,0.0,7558.25,1889.56,1.0,4.0,0.75,3.0,0,0.0,0.0,0.0,531.0,132.75,1573.0,393.25,4,0.0,3.25,13.0,1.0,4.0,0.0
529420,1949-09-16,73.0,M,1,0,usa,oakland,OAK,37.721,-122.221,2023-01-14,6.0,120.33333333333331,1083.0,0,9,146,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
529421,1985-02-28,38.0,F,0,0,usa,sacramento,MCC,38.667,-121.401,2023-01-14,6.0,167.25,1338.0,5,8,181,9.0,0,0,0.0,0.0,0.0,1926.5,481.63,4,4,8,0.0,0.0,10534.05,2633.51,1.0,4.0,0.0,0.0,0,0.0,0.0,0.0,1260.0,252.0,4088.0,817.6,5,0.0,3.6,18.0,1.0,5.0,0.0
529422,1968-04-13,55.0,F,1,0,usa,baltimore,BWI,39.175,-76.668,2023-01-14,6.0,98.125,785.0,2,8,106,11.0,0,0,0.0,0.0,0.0,914.83,457.42,2,2,4,0.0,0.0,2234.43,1117.22,2.0,4.0,1.0,2.0,0,0.0,0.0,0.0,163.0,163.0,652.0,652.0,1,0.0,4.0,4.0,1.0,1.0,0.0
529424,1974-02-18,49.0,M,1,1,usa,rochester,ROC,43.119,-77.672,2023-01-14,6.0,102.11111111111111,919.0,3,9,123,8.33,0,1,0.1,0.1,0.167,727.65,242.55,3,3,6,58.82,0.0137,4298.86,1432.95,1.0,3.0,0.33,1.0,1,0.2,0.2,0.5,337.0,168.5,1685.0,842.5,2,0.0,5.0,10.0,1.0,2.0,0.022935887137654317
529428,1980-05-23,43.0,F,0,1,usa,newport news,PHF,37.132,-76.493,2023-01-14,6.0,75.375,603.0,2,8,81,5.0,0,1,0.1,0.1,0.5,79.15,79.15,1,1,2,0.0,0.0,458.29,458.29,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,156.0,78.0,666.0,333.0,2,0.0,4.5,9.0,1.0,2.0,0.0
529436,1977-05-10,46.0,F,0,0,usa,new york,LGA,40.777,-73.872,2023-01-14,6.0,115.875,927.0,6,8,124,46.8,0,1,0.3,0.3,0.1,5253.12,1050.62,5,5,10,29.23,0.0016,17878.22,3575.64,1.2,6.0,0.2,1.0,0,0.0,0.0,0.0,990.0,247.5,2543.0,635.75,4,0.0,2.5,10.0,1.0,4.0,0.011397755542904382
529488,1979-02-17,44.0,F,1,0,usa,sacramento,SMF,38.695,-121.591,2023-01-14,6.0,69.44444444444444,625.0,2,9,83,159.0,0,1,0.15,0.15,0.25,4193.25,2096.63,2,2,4,145.45,0.0097,14992.78,7496.39,2.0,4.0,0.5,1.0,0,0.0,0.0,0.0,45.0,45.0,270.0,270.0,1,0.0,3.0,3.0,2.0,2.0,0.05671582428037777
529501,1975-12-22,47.0,M,1,1,usa,houston,HOU,29.645,-95.279,2023-01-14,6.0,117.0,936.0,4,8,127,7.75,0,1,0.15,0.15,0.143,976.0,244.0,4,3,7,57.58,0.01,5766.64,1441.66,1.0,4.0,0.75,3.0,1,0.1,0.1,0.25,547.0,136.75,1735.0,433.75,4,8.200000000000001,3.0,12.0,1.0,4.0,0.02245236962574185
529502,1984-11-13,38.0,F,1,0,usa,new york,JFK,40.64,-73.779,2023-01-14,6.0,158.375,1267.0,3,8,171,8.33,0,1,0.1,0.1,0.167,1832.52,610.84,3,3,6,64.09,0.0087,7383.11,2461.04,1.3333333333333333,4.0,0.33,1.0,1,0.1,0.1,0.33,636.0,212.0,1992.0,664.0,3,5.800000000000001,3.0,9.0,1.3333333333333333,4.0,0.02499083656328231
529510,1980-04-16,43.0,F,0,1,usa,new york,JFK,40.64,-73.779,2023-01-14,6.0,96.125,769.0,2,8,104,8.0,0,0,0.0,0.0,0.0,734.01,367.0,2,2,4,0.0,0.0,4105.13,2052.57,1.0,2.0,0.5,1.0,0,0.0,0.0,0.0,100.0,100.0,300.0,300.0,1,0.0,3.0,3.0,1.0,1.0,0.0
529513,1982-10-18,40.0,F,0,0,usa,louisville,LOU,38.228,-85.664,2023-01-14,6.0,121.75,974.0,5,8,131,9.67,0,1,0.15,0.15,0.167,1134.55,378.18,3,3,6,4.82,0.0007,6437.34,2145.78,1.0,3.0,0.33,1.0,0,0.0,0.0,0.0,679.0,169.75,4288.0,1072.0,4,0.0,5.5,22.0,1.25,5.0,0.0018794793608210441
529520,2002-09-18,20.0,M,0,1,usa,stockton,SCK,37.894,-121.239,2023-01-14,6.0,86.25,690.0,1,8,92,10.0,0,1,0.15,0.15,0.5,1451.12,1451.12,1,1,2,217.67,0.0521,4175.73,4175.73,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,159.0,159.0,636.0,636.0,1,0.0,2.0,2.0,2.0,2.0,0.08487682001450553
529566,1983-12-01,39.0,F,0,1,usa,fayetteville,FYV,36.005,-94.17,2023-01-14,6.0,91.55555555555556,824.0,1,9,111,8.0,0,0,0.0,0.0,0.0,328.37,328.37,1,1,2,0.0,0.0,1905.24,1905.24,1.0,1.0,0.0,0.0,1,0.1,0.1,1.0,494.0,494.0,2470.0,2470.0,1,49.400000000000006,5.0,5.0,1.0,1.0,0.0
529602,1979-02-14,44.0,M,1,1,usa,charlotte,CLT,35.214,-80.943,2023-01-14,6.0,179.5,1077.0,2,6,144,10.5,1,0,0.0,0.0,0.0,809.56,404.78,2,2,4,0.0,0.0,4955.43,2477.71,1.0,2.0,0.0,0.0,0,0.0,0.0,0.0,431.0,215.5,3098.0,1549.0,2,0.0,7.5,15.0,1.0,2.0,0.0
529677,2002-04-01,21.0,F,0,1,canada,montreal,YMX,45.68,-74.039,2023-01-14,6.0,131.625,1053.0,1,8,143,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,173.0,173.0,1730.0,1730.0,1,0.0,10.0,10.0,1.0,1.0,0.0
529678,1983-02-25,40.0,F,0,0,usa,houston,IAH,29.98,-95.34,2023-01-14,6.0,208.88888888888889,1880.0,3,9,253,6.67,0,1,0.1,0.1,0.167,2078.08,692.69,3,3,6,48.83,0.0066,7356.49,2452.16,1.6666666666666667,5.0,0.67,2.0,1,0.15,0.15,0.33,678.0,226.0,2766.0,922.0,3,35.25,2.6666666666666665,8.0,1.6666666666666667,5.0,0.019040451698940163
529689,1977-10-03,45.0,F,1,1,usa,san jose,SJC,37.362,-121.929,2023-01-14,6.0,92.66666666666669,834.0,4,9,113,7.0,0,2,0.1,0.2,0.333,2145.24,715.08,3,3,6,72.23,0.0113,12813.08,4271.03,1.0,3.0,0.33,1.0,1,0.05,0.05,0.33,517.0,172.33,5390.0,1796.67,3,0.0,13.0,39.0,1.0,3.0,0.028164895068901248
529695,1987-06-05,36.0,F,0,0,usa,new york,LGA,40.777,-73.872,2023-01-14,6.0,137.22222222222223,1235.0,5,9,166,7.8,0,0,0.0,0.0,0.0,3051.38,610.28,5,5,10,0.0,0.0,12050.82,2410.16,1.4,7.0,0.4,2.0,0,0.0,0.0,0.0,366.0,91.5,1727.0,431.75,4,0.0,3.75,15.0,1.5,6.0,0.0
529704,1956-10-19,66.0,F,1,0,usa,dallas,DAL,32.847,-96.852,2023-01-14,6.0,92.71428571428572,649.0,1,7,87,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,255.0,255.0,1530.0,1530.0,1,0.0,6.0,6.0,1.0,1.0,0.0
529734,1985-04-06,38.0,F,1,0,usa,philadelphia,PNE,40.082,-75.011,2023-01-14,6.0,115.375,923.0,5,8,124,7.5,0,1,0.1,0.1,0.125,2473.2799999999997,618.32,4,4,8,7.37,0.0008,9798.02,2449.51,1.25,5.0,1.0,4.0,1,0.05,0.05,0.2,848.0,169.6,5230.0,1046.0,5,9.0,3.2,16.0,1.4,7.0,0.002873809728060393
529737,1977-08-28,45.0,F,1,0,usa,los angeles,LAX,33.942,-118.408,2023-01-14,6.0,92.5,740.0,0,8,100,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
529768,1980-11-15,42.0,M,1,0,usa,los angeles,LAX,33.942,-118.408,2023-01-14,6.0,111.125,889.0,4,8,120,7.5,0,1,0.15,0.15,0.125,2035.99,509.0,4,4,8,109.18,0.009,12190.06,3047.51,1.0,4.0,0.25,1.0,0,0.0,0.0,0.0,389.0,129.67,994.0,331.33,3,0.0,3.0,9.0,1.0,3.0,0.04257293705693809
529781,1980-07-13,43.0,F,1,1,usa,lubbock,LBB,33.664,-101.823,2023-01-14,6.0,242.875,1943.0,3,8,262,11.0,0,1,0.25,0.25,0.5,86.24,86.24,1,1,2,0.0,0.0,467.53,467.53,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,309.0,103.0,1514.0,504.67,3,0.0,3.6666666666666665,11.0,1.3333333333333333,4.0,0.0
529783,2002-06-28,21.0,F,0,0,usa,phoenix,PHX,33.434,-112.008,2023-01-14,6.0,64.77777777777777,583.0,2,9,76,0.0,0,1,0.1,0.1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,882.0,441.0,6300.0,3150.0,2,0.0,4.5,9.0,1.5,3.0,0.0
529787,1975-01-22,48.0,F,1,1,usa,dallas,DAL,32.847,-96.852,2023-01-14,6.0,129.625,1037.0,4,8,139,6.25,0,0,0.0,0.0,0.0,973.5,243.38,4,4,8,0.0,0.0,5454.86,1363.72,1.0,4.0,0.75,3.0,1,0.05,0.05,0.33,277.0,92.33,821.0,273.67,3,0.0,3.0,9.0,1.0,3.0,0.0
529801,1981-01-08,42.0,F,0,1,usa,chicago,MDW,41.786,-87.752,2023-01-14,6.0,125.5,1004.0,5,8,135,12.5,0,0,0.0,0.0,0.0,921.03,230.26,4,4,8,0.0,0.0,5028.28,1257.07,1.0,4.0,0.75,3.0,0,0.0,0.0,0.0,1041.0,260.25,3985.0,996.25,4,0.0,5.75,23.0,1.0,4.0,0.0
529831,1995-11-17,27.0,F,0,0,usa,dallas,DAL,32.847,-96.852,2023-01-14,6.0,121.875,975.0,5,8,132,7.5,0,0,0.0,0.0,0.0,1199.33,299.83,4,4,8,0.0,0.0,7224.35,1806.09,1.0,4.0,0.5,2.0,0,0.0,0.0,0.0,611.0,152.75,4432.0,1108.0,4,0.0,6.25,25.0,1.0,4.0,0.0
529840,1977-01-11,46.0,M,0,0,usa,new york,LGA,40.777,-73.872,2023-01-14,6.0,146.875,1175.0,1,8,157,10.0,0,0,0.0,0.0,0.0,109.03,109.03,1,1,2,0.0,0.0,576.18,576.18,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
529845,1987-02-08,36.0,F,1,0,usa,cleveland,CLE,41.412,-81.85,2023-01-14,6.0,86.8,868.0,2,10,118,6.5,0,0,0.0,0.0,0.0,198.32,99.16,2,2,4,0.0,0.0,1094.29,547.14,1.0,2.0,0.0,0.0,0,0.0,0.0,0.0,218.0,109.0,900.0,450.0,2,0.0,4.0,8.0,1.0,2.0,0.0
529857,1955-03-26,68.0,F,1,0,usa,jacksonville,NIP,30.236,-81.681,2023-01-14,6.0,106.77777777777776,961.0,1,9,129,0.0,0,1,0.1,0.1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,224.0,224.0,5376.0,5376.0,1,0.0,24.0,24.0,1.0,1.0,0.0
529879,1986-02-25,37.0,F,0,0,usa,philadelphia,PNE,40.082,-75.011,2023-01-14,6.0,238.0,1904.0,4,8,255,9.75,0,0,0.0,0.0,0.0,1222.38,305.6,4,4,8,0.0,0.0,6824.39,1706.1,1.0,4.0,0.75,3.0,0,0.0,0.0,0.0,544.0,136.0,1520.0,380.0,4,0.0,3.25,13.0,1.0,4.0,0.0
529887,1985-06-05,38.0,F,0,1,usa,houston,IAH,29.98,-95.34,2023-01-14,6.0,77.0,616.0,1,8,83,7.0,0,0,0.0,0.0,0.0,590.21,590.21,1,1,2,0.0,0.0,3248.31,3248.31,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,118.0,118.0,118.0,118.0,1,0.0,1.0,1.0,1.0,1.0,0.0
529913,1989-01-24,34.0,F,0,0,usa,sacramento,SAC,38.513,-121.493,2023-01-14,6.0,54.125,433.0,0,8,58,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
529940,1958-04-09,65.0,F,1,1,usa,nashville,BNA,36.124,-86.678,2023-01-14,6.0,114.0,1026.0,3,9,138,7.5,0,0,0.0,0.0,0.0,326.8,163.4,2,2,4,0.0,0.0,2029.17,1014.59,1.0,2.0,1.0,2.0,0,0.0,0.0,0.0,349.0,174.5,973.0,486.5,2,0.0,2.5,5.0,1.0,2.0,0.0
529972,1968-05-26,55.0,F,1,1,usa,wichita,IAB,37.623,-97.267,2023-01-14,6.0,101.625,813.0,3,8,109,5.5,0,1,0.2,0.2,0.25,1413.6,706.8,2,2,4,61.4,0.0161,3817.74,1908.87,2.0,4.0,1.0,2.0,1,0.1,0.1,0.33,299.0,99.67,3681.0,1227.0,3,6.6000000000000005,12.333333333333334,37.0,1.6666666666666667,5.0,0.02394191550921413
530004,1980-11-09,42.0,M,0,0,usa,cincinnati,CVG,39.046,-84.662,2023-01-14,6.0,141.5,1132.0,2,8,152,6.5,0,1,0.1,0.1,0.25,544.56,272.28,2,2,4,29.0,0.0096,3026.91,1513.45,1.0,2.0,0.5,1.0,0,0.0,0.0,0.0,262.0,262.0,1834.0,1834.0,1,0.0,7.0,7.0,1.0,1.0,0.011308070843114165
530039,1982-01-20,41.0,F,0,0,canada,ottawa,YOW,45.323,-75.669,2023-01-14,6.0,163.25,1306.0,4,8,177,7.75,0,0,0.0,0.0,0.0,1340.56,335.14,4,4,8,0.0,0.0,4082.09,1020.52,1.5,6.0,0.5,2.0,0,0.0,0.0,0.0,509.0,169.67,4100.0,1366.67,3,0.0,3.3333333333333335,10.0,1.6666666666666667,5.0,0.0
530090,1981-02-14,42.0,F,0,1,usa,bakersfield,BFL,35.433,-119.057,2023-01-14,6.0,97.11111111111111,874.0,3,9,117,8.33,0,0,0.0,0.0,0.0,888.91,296.3,3,2,5,0.0,0.0,6312.4,2104.13,1.0,3.0,0.67,2.0,1,0.1,0.1,0.33,695.0,231.67,2134.0,711.33,3,37.2,2.6666666666666665,8.0,1.0,3.0,0.0
530118,1981-03-25,42.0,F,0,0,usa,indianapolis,IND,39.717,-86.294,2023-01-14,6.0,147.625,1181.0,5,8,158,8.4,0,1,0.15,0.15,0.1,1193.01,238.6,5,5,10,32.26,0.0042,7667.11,1533.42,1.0,5.0,1.0,5.0,0,0.0,0.0,0.0,1112.0,222.4,1823.0,364.6,5,0.0,2.0,10.0,1.0,5.0,0.012579253979271137
530188,1986-09-17,36.0,F,0,0,usa,san antonio,SKF,29.384,-98.581,2023-01-14,6.0,150.88888888888889,1358.0,4,9,182,7.0,0,0,0.0,0.0,0.0,2211.22,552.8,4,4,8,0.0,0.0,9239.72,2309.93,1.5,6.0,1.25,5.0,0,0.0,0.0,0.0,583.0,145.75,3521.0,880.25,4,0.0,4.25,17.0,1.5,6.0,0.0
530196,2006-09-03,16.0,F,0,0,usa,detroit,DTW,42.212,-83.353,2023-01-14,6.0,71.16666666666667,427.0,2,6,57,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,813.0,406.5,3176.0,1588.0,2,0.0,3.5,7.0,1.0,2.0,0.0
530199,1978-07-19,45.0,F,1,0,usa,burlington,BTV,44.472,-73.153,2023-01-14,6.0,115.33333333333331,692.0,2,6,92,7.0,1,0,0.0,0.0,0.0,82.54,82.54,1,0,1,0.0,0.0,428.97,428.97,2.0,2.0,1.0,1.0,0,0.0,0.0,0.0,152.0,76.0,3192.0,1596.0,2,0.0,9.0,18.0,2.0,4.0,0.0
530213,1975-06-14,48.0,F,1,0,usa,houston,HOU,29.645,-95.279,2023-01-14,6.0,106.77777777777776,961.0,3,9,129,9.0,0,0,0.0,0.0,0.0,795.66,265.22,3,3,6,0.0,0.0,5044.58,1681.53,1.0,3.0,0.67,2.0,0,0.0,0.0,0.0,339.0,113.0,804.0,268.0,3,0.0,2.6666666666666665,8.0,1.0,3.0,0.0
530223,1983-11-25,39.0,F,1,0,usa,tampa,TPA,27.975,-82.533,2023-01-14,6.0,72.25,578.0,3,8,78,8.0,0,0,0.0,0.0,0.0,654.85,327.43,2,2,4,0.0,0.0,3587.15,1793.58,1.0,2.0,0.5,1.0,1,0.1,0.1,0.33,333.0,111.0,1380.0,460.0,3,9.1,2.3333333333333335,7.0,1.3333333333333333,4.0,0.0
530240,1978-01-14,45.0,F,0,1,usa,san antonio,SKF,29.384,-98.581,2023-01-14,6.0,140.125,1121.0,2,8,150,7.0,0,1,0.15,0.15,0.25,1289.96,644.98,2,2,4,68.08,0.0132,5139.24,2569.62,1.5,3.0,1.0,2.0,1,0.15,0.15,0.5,479.0,239.5,2260.0,1130.0,2,25.8,4.0,8.0,1.5,3.0,0.026546671137903873
530277,1977-07-21,46.0,F,0,1,usa,austin,AUS,30.194,-97.67,2023-01-14,6.0,162.75,1302.0,5,8,176,6.4,0,0,0.0,0.0,0.0,1853.13,370.63,5,5,10,0.0,0.0,8159.02,1631.8,1.2,6.0,0.6,3.0,0,0.0,0.0,0.0,775.0,155.0,3782.0,756.4,5,0.0,4.6,23.0,1.2,6.0,0.0
530278,1969-08-24,53.0,F,0,0,usa,portland,PDX,45.589,-122.597,2023-01-14,6.0,129.25,1034.0,4,8,138,6.25,0,1,0.1,0.1,0.125,1404.49,351.12,4,4,8,22.5,0.0032,7059.1,1764.77,1.5,6.0,0.25,1.0,0,0.0,0.0,0.0,728.0,242.67,1963.0,654.33,3,0.0,1.3333333333333333,4.0,1.6666666666666667,5.0,0.008773503240347197
530282,1986-01-01,37.0,F,0,0,usa,chicago,MDW,41.786,-87.752,2023-01-14,6.0,154.625,1237.0,5,8,165,8.5,0,0,0.0,0.0,0.0,724.47,181.12,4,4,8,0.0,0.0,3979.33,994.83,1.0,4.0,0.25,1.0,0,0.0,0.0,0.0,482.0,120.5,1651.0,412.75,4,0.0,4.0,16.0,1.25,5.0,0.0
530298,1988-03-23,35.0,F,0,1,canada,winnipeg,YWG,49.91,-97.234,2023-01-14,6.0,105.66666666666669,951.0,3,9,128,7.0,0,1,0.05,0.05,0.25,673.36,336.68,2,2,4,15.58,0.0043,3663.26,1831.63,1.0,2.0,0.0,0.0,1,0.2,0.2,0.33,403.0,134.33,1759.0,586.33,3,15.4,3.3333333333333335,10.0,1.3333333333333333,4.0,0.006075163577093748
530315,1967-07-23,56.0,M,0,0,usa,san antonio,SAT,29.534,-98.47,2023-01-14,6.0,99.77777777777776,898.0,2,9,121,10.5,0,0,0.0,0.0,0.0,753.15,376.57,2,2,4,0.0,0.0,4696.91,2348.46,1.0,2.0,0.5,1.0,1,0.05,0.05,0.5,198.0,99.0,633.0,316.5,2,7.95,3.5,7.0,1.0,2.0,0.0
530322,1978-08-16,44.0,M,0,1,canada,windsor,YQG,42.276,-82.956,2023-01-14,6.0,102.75,822.0,2,8,111,6.5,0,0,0.0,0.0,0.0,406.87,203.44,2,1,3,0.0,0.0,3813.36,1906.68,1.0,2.0,1.5,3.0,0,0.0,0.0,0.0,612.0,306.0,1848.0,924.0,2,0.0,2.5,5.0,1.0,2.0,0.0
530329,1972-06-08,51.0,F,1,1,usa,sacramento,MHR,38.554,-121.297,2023-01-14,6.0,138.3,1383.0,1,10,185,8.0,0,1,0.3,0.3,0.5,705.79,705.79,1,1,2,211.74,0.0512,4138.5,4138.5,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.08256451449382736
530365,1973-04-09,50.0,F,1,0,usa,san antonio,RND,29.529,-98.279,2023-01-14,6.0,122.125,977.0,2,8,131,5.5,0,1,0.1,0.1,0.25,382.87,191.44,2,2,4,5.61,0.0025,2266.28,1133.14,1.0,2.0,0.5,1.0,1,0.3,0.3,0.5,221.0,110.5,797.0,398.5,2,43.2,3.0,6.0,1.0,2.0,0.002187526807926568
530371,1992-07-20,31.0,F,1,1,usa,new york,LGA,40.777,-73.872,2023-01-14,6.0,129.875,1039.0,3,8,139,7.0,0,0,0.0,0.0,0.0,668.52,668.52,1,1,2,0.0,0.0,3260.21,3260.21,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,511.0,170.33,2060.0,686.67,3,0.0,2.3333333333333335,7.0,1.3333333333333333,4.0,0.0
530374,1991-03-24,32.0,F,1,0,usa,burlington,BTV,44.472,-73.153,2023-01-14,6.0,88.11111111111111,793.0,2,9,106,10.0,0,0,0.0,0.0,0.0,534.95,267.48,2,2,4,0.0,0.0,2939.93,1469.97,1.0,2.0,0.5,1.0,1,0.1,0.1,0.5,274.0,137.0,1096.0,548.0,2,17.7,4.0,8.0,1.0,2.0,0.0
530379,1980-10-11,42.0,F,1,0,usa,des moines,DSM,41.534,-93.663,2023-01-14,6.0,121.1,1211.0,1,10,162,11.0,0,0,0.0,0.0,0.0,222.8,222.8,1,1,2,0.0,0.0,1217.53,1217.53,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,138.0,138.0,138.0,138.0,1,0.0,1.0,1.0,1.0,1.0,0.0
530383,1993-02-26,30.0,F,0,0,usa,oakland,OAK,37.721,-122.221,2023-01-14,6.0,117.75,942.0,3,8,126,6.0,0,0,0.0,0.0,0.0,1185.62,395.21,3,3,6,0.0,0.0,6522.82,2174.27,1.0,3.0,0.67,2.0,0,0.0,0.0,0.0,199.0,99.5,639.0,319.5,2,0.0,3.0,6.0,1.0,2.0,0.0
530385,1980-06-21,43.0,F,1,0,canada,quebec,YQB,46.788,-71.398,2023-01-14,6.0,133.875,1071.0,3,8,144,9.33,0,1,0.25,0.25,0.167,1084.62,361.54,3,3,6,30.93,0.005,6141.85,2047.28,1.0,3.0,0.33,1.0,0,0.0,0.0,0.0,386.0,128.67,1014.0,338.0,3,0.0,2.6666666666666665,8.0,1.0,3.0,0.01206064245439728
530421,1977-07-26,46.0,M,1,0,usa,detroit,DET,42.409,-83.01,2023-01-14,6.0,121.88888888888889,1097.0,4,9,148,8.75,0,1,0.3,0.3,0.143,1391.85,347.96,4,3,7,87.19,0.0107,8144.81,2036.2,1.25,5.0,0.25,1.0,0,0.0,0.0,0.0,728.0,182.0,3143.0,785.75,4,0.0,4.25,17.0,1.25,5.0,0.03399829989003876
